year,country,term,concerned-group,human-rights-theme,annotaion type
 CAT/C/UGA/CO/2 (CAT 2022 ) ,['Uganda'],Refugees and asylum-seekers,['Refugees & asylum seekers'],"['Support to victims & witnesses', 'Reservations', 'Human rights education, trainings & awareness raising', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Training,"['Law enforcement / police & prison officials', 'Medical staff / health professionals', 'Public officials', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees', 'Military personnel']","['Rule of law & impunity', 'Human rights education, trainings & awareness raising', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/MWI/CO/1 (CAT 2022 ) ,['Malawi'],Monitoring of detention facilities,"['Civil society', 'Persons deprived of their liberty & detainees']","['National Human Rights Institution (NHRI)', 'Conditions of detention']",['Concerns/Observations']
 CAT/C/MWI/CO/1 (CAT 2022 ) ,['Malawi'],Monitoring of detention facilities,['Persons deprived of their liberty & detainees'],"['Cooperation & follow up with the Universal Periodic Review (UPR)', 'Ratification of & accession to international instruments', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention']",['Recommendations']
 CAT/C/UGA/CO/2 (CAT 2022 ) ,['Uganda'],Refugees and asylum-seekers,['Refugees & asylum seekers'],"['Support to victims & witnesses', 'Reservations', 'Right to health', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/TCD/CO/2 (CAT 2022 ) ,['Chad'],Abortion,['Women & girls'],"['Right to health', 'Constitutional & legislative framework', 'Sexual & reproductive health and rights']",['Concerns/Observations']
 CAT/C/TCD/CO/2 (CAT 2022 ) ,['Chad'],Abortion,['Women & girls'],"['Constitutional & legislative framework', 'Sexual & reproductive health and rights']",['Recommendations']
 CAT/C/SLV/CO/3 (CAT 2022 ) ,['El Salvador'],Redress,['not provided'],"['Access to justice & remedy', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/MWI/CO/1 (CAT 2022 ) ,['Malawi'],Juvenile justice,"['Children', 'Youth & juveniles', 'Persons deprived of their liberty & detainees']","['Children: juvenile justice', 'Children: definition; general principles; protection', 'Right to health', 'Constitutional & legislative framework', 'Conditions of detention', 'Budget & resources (for human rights implementation)']",['Concerns/Observations']
 CAT/C/MWI/CO/1 (CAT 2022 ) ,['Malawi'],Juvenile justice,"['Children', 'Youth & juveniles', 'Persons deprived of their liberty & detainees']","['Children: juvenile justice', 'Children: definition; general principles; protection', 'Constitutional & legislative framework', 'Conditions of detention', 'Budget & resources (for human rights implementation)']",['Recommendations']
 CAT/C/TCD/CO/2 (CAT 2022 ) ,['Chad'],Conditions of detention,"['Law enforcement / police & prison officials', 'Medical staff / health professionals', 'Persons deprived of their liberty & detainees']","['Right to health', 'Constitutional & legislative framework', 'Right to food', 'Conditions of detention', 'Safe drinking water & sanitation']",['Concerns/Observations']
 CAT/C/SLV/CO/3 (CAT 2022 ) ,['El Salvador'],Redress,['Medical staff / health professionals'],"['Support to victims & witnesses', 'Access to justice & remedy', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Data collection & research']",['Recommendations']
 CAT/C/MWI/CO/1 (CAT 2022 ) ,['Malawi'],Death penalty,['not provided'],"['Administration of justice & fair trial', 'Death penalty', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Redress,['not provided'],"['Support to victims & witnesses', 'Access to justice & remedy', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/TCD/CO/2 (CAT 2022 ) ,['Chad'],Conditions of detention,"['Law enforcement / police & prison officials', 'Children', 'Medical staff / health professionals', 'Youth & juveniles', 'Women & girls', 'Persons deprived of their liberty & detainees']","['Rule of law & impunity', 'Children: juvenile justice', 'Right to health', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention']",['Recommendations']
 CAT/C/SLV/CO/3 (CAT 2022 ) ,['El Salvador'],Excessive use of pretrial detention,"['Law enforcement / police & prison officials', 'Persons deprived of their liberty & detainees']","['Administration of justice & fair trial', 'Constitutional & legislative framework', 'Conditions of detention', 'Derogation & state of emergency']",['Concerns/Observations']
 CAT/C/MWI/CO/1 (CAT 2022 ) ,['Malawi'],Death penalty,['Persons deprived of their liberty & detainees'],"['Arbitrary arrest & detention', 'Death penalty', 'Ratification of & accession to international instruments', ' Civil & political rights - general measures of implementation', 'Conditions of detention']",['Recommendations']
 CAT/C/UGA/CO/2 (CAT 2022 ) ,['Uganda'],Trafficking in persons,"['Refugees & asylum seekers', 'Internally displaced persons']","['Legal & institutional reform', 'Human rights education, trainings & awareness raising', 'Human trafficking & contemporary forms of slavery']",['Concerns/Observations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Redress,['not provided'],"['Inter-State cooperation and assistance', 'Administration of justice & fair trial', 'Support to victims & witnesses', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/SLV/CO/3 (CAT 2022 ) ,['El Salvador'],Excessive use of pretrial detention,"['Law enforcement / police & prison officials', 'Women & girls', 'Persons deprived of their liberty & detainees']","['Administration of justice & fair trial', 'Conditions of detention']",['Recommendations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Follow-up procedure,['not provided'],"['Cooperation & Follow up with Treaty Bodies', 'National Human Rights Action Plans (or specific areas) / implementation plans', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'National Human Rights Institution (NHRI)']",['Recommendations']
 CAT/C/SLV/CO/3 (CAT 2022 ) ,['El Salvador'],Juvenile justice,"['Children', 'Youth & juveniles', 'Older persons', 'Persons deprived of their liberty & detainees']","['Children: juvenile justice', 'Legal & institutional reform', 'Children: definition; general principles; protection', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention']",['Concerns/Observations']
 CAT/C/MWI/CO/1 (CAT 2022 ) ,['Malawi'],Sexual and gender-based violence,"['Law enforcement / police & prison officials', 'Lesbian, gay, bisexual and transgender and intersex persons (LGBTI)', 'Vulnerable persons/groups', 'Women & girls', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees']","['Violence against women', 'Equality & non-discrimination', 'Rights related to marriage & family', 'Legal & institutional reform', 'Support to victims & witnesses', 'Human rights education, trainings & awareness raising', 'Access to justice & remedy', 'Constitutional & legislative framework', 'Sexual & gender-based violence', 'Data collection & research', 'Discrimination against women']",['Concerns/Observations']
 CAT/C/UGA/CO/2 (CAT 2022 ) ,['Uganda'],Trafficking in persons,"['Refugees & asylum seekers', 'Law enforcement / police & prison officials', 'Migrants', 'Vulnerable persons/groups']","['Rule of law & impunity', 'Human rights education, trainings & awareness raising', 'Human trafficking & contemporary forms of slavery', 'Data collection & research']",['Recommendations']
 CAT/C/NIC/CO/2 (CAT 2022 ) ,['Nicaragua'],Gender-based violence,['Women & girls'],"['Violence against women', 'Rule of law & impunity', 'Legal & institutional reform', 'Support to victims & witnesses', 'Human rights education, trainings & awareness raising', 'Access to justice & remedy', 'Constitutional & legislative framework', 'Sexual & gender-based violence', 'Data collection & research']",['Concerns/Observations']
 CAT/C/SLV/CO/3 (CAT 2022 ) ,['El Salvador'],Juvenile justice,"['Children', 'Youth & juveniles', 'Women & girls', 'Persons deprived of their liberty & detainees']","['Children: juvenile justice', 'Administration of justice & fair trial', 'Cooperation with international organizations', 'Conditions of detention']",['Recommendations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Other issues,['not provided'],[],['Recommendations']
 CAT/C/NIC/CO/2 (CAT 2022 ) ,['Nicaragua'],Gender-based violence,"['Law enforcement / police & prison officials', 'Women & girls', 'Judges, lawyers and prosecutors', 'Minorities/ racial, ethnic, linguistic, religious or descent-based groups']","['Violence against women', 'Rule of law & impunity', 'Human rights education, trainings & awareness raising', 'Sexual & gender-based violence', 'Data collection & research', 'Budget & resources (for human rights implementation)']",['Recommendations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Other issues,"['Public officials', 'Media']","['Cooperation & Follow up with Treaty Bodies', 'Human rights education, trainings & awareness raising']",['Recommendations']
 CAT/C/SLV/CO/3 (CAT 2022 ) ,['El Salvador'],Conditions of detention,"['Law enforcement / police & prison officials', 'Medical staff / health professionals', 'Older persons', 'Lesbian, gay, bisexual and transgender and intersex persons (LGBTI)', 'Women & girls', 'Persons deprived of their liberty & detainees', 'Persons with disabilities']","['Equality & non-discrimination', 'Right to health', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention', 'Safe drinking water & sanitation', 'Budget & resources (for human rights implementation)']",['Concerns/Observations']
 CAT/C/SLV/CO/3 (CAT 2022 ) ,['El Salvador'],Conditions of detention,"['Persons living with HIV/AIDS', 'Law enforcement / police & prison officials', 'Older persons', 'Lesbian, gay, bisexual and transgender and intersex persons (LGBTI)', 'Women & girls', 'Persons deprived of their liberty & detainees', 'Persons with disabilities']","['Equality & non-discrimination', 'Legal & institutional reform', 'Right to health', 'Conditions of detention', 'Right to education']",['Recommendations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Other issues,['not provided'],['Cooperation & Follow up with Treaty Bodies'],['Recommendations']
 CAT/C/TCD/CO/2 (CAT 2022 ) ,['Chad'],Unofficial places of detention,['not provided'],"['Arbitrary arrest & detention', 'Conditions of detention']",['Concerns/Observations']
 CAT/C/MWI/CO/1 (CAT 2022 ) ,['Malawi'],Sexual and gender-based violence,"['Medical staff / health professionals', 'Lesbian, gay, bisexual and transgender and intersex persons (LGBTI)', 'Women & girls', 'Media']","['Violence against women', 'Equality & non-discrimination', 'Rule of law & impunity', 'Rights related to marriage & family', 'Legal & institutional reform', 'Support to victims & witnesses', 'Human rights education, trainings & awareness raising', 'Access to justice & remedy', 'Constitutional & legislative framework', 'Sexual & gender-based violence', 'Data collection & research', 'Discrimination against women', 'Freedom of opinion and expression & access to information', 'Budget & resources (for human rights implementation)']",['Recommendations']
