un-mechanism-code,un-mechanism,year,country,concerned-group,human-rights-theme,annotaion-type,term
CAT,Committee against Torture, 2022,El Salvador,Older persons,Equality & non-discrimination,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,Older persons,Legal & institutional reform,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,Older persons,Right to health,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,Older persons,Conditions of detention,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,Older persons,Right to education,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,Lesbian,Equality & non-discrimination,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,Lesbian,Legal & institutional reform,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,Lesbian,Right to health,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,Lesbian,Conditions of detention,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,Lesbian,Right to education,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,gay,Equality & non-discrimination,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,gay,Legal & institutional reform,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,gay,Right to health,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,gay,Conditions of detention,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,gay,Right to education,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,bisexual,Equality & non-discrimination,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,bisexual,Legal & institutional reform,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,bisexual,Right to health,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,bisexual,Conditions of detention,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,bisexual,Right to education,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,transgender,Equality & non-discrimination,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,transgender,Legal & institutional reform,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,transgender,Right to health,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,transgender,Conditions of detention,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,transgender,Right to education,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,intersex persons (LGBTI),Equality & non-discrimination,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,intersex persons (LGBTI),Legal & institutional reform,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,intersex persons (LGBTI),Right to health,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,intersex persons (LGBTI),Conditions of detention,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,intersex persons (LGBTI),Right to education,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,Women & girls,Equality & non-discrimination,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,Women & girls,Legal & institutional reform,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,Women & girls,Right to health,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,Women & girls,Conditions of detention,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,Women & girls,Right to education,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,Persons deprived of their liberty & detainees,Equality & non-discrimination,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,Persons deprived of their liberty & detainees,Legal & institutional reform,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,Persons deprived of their liberty & detainees,Right to health,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,Persons deprived of their liberty & detainees,Conditions of detention,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,Persons deprived of their liberty & detainees,Right to education,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,Persons with disabilities,Equality & non-discrimination,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,Persons with disabilities,Legal & institutional reform,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,Persons with disabilities,Right to health,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,Persons with disabilities,Conditions of detention,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,El Salvador,Persons with disabilities,Right to education,Recommendations,Conditions of detention
CAT,Committee against Torture, 2022,Somalia,not provided,Cooperation & Follow up with Treaty Bodies,Recommendations,Other issues
CAT,Committee against Torture, 2022,Chad,not provided,Arbitrary arrest & detention,Concerns/Observations,Unofficial places of detention
CAT,Committee against Torture, 2022,Chad,not provided,Conditions of detention,Concerns/Observations,Unofficial places of detention
CAT,Committee against Torture, 2022,Malawi,Medical staff / health professionals,Violence against women,Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Medical staff / health professionals,Equality & non-discrimination,Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Medical staff / health professionals,Rule of law & impunity,Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Medical staff / health professionals,Rights related to marriage & family,Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Medical staff / health professionals,Legal & institutional reform,Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Medical staff / health professionals,Support to victims & witnesses,Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Medical staff / health professionals,"Human rights education, trainings & awareness raising",Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Medical staff / health professionals,Access to justice & remedy,Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Medical staff / health professionals,Constitutional & legislative framework,Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Medical staff / health professionals,Sexual & gender-based violence,Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Medical staff / health professionals,Data collection & research,Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Medical staff / health professionals,Discrimination against women,Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Medical staff / health professionals,Freedom of opinion and expression & access to information,Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Medical staff / health professionals,Budget & resources (for human rights implementation),Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Lesbian,Violence against women,Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Lesbian,Equality & non-discrimination,Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Lesbian,Rule of law & impunity,Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Lesbian,Rights related to marriage & family,Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Lesbian,Legal & institutional reform,Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Lesbian,Support to victims & witnesses,Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Lesbian,"Human rights education, trainings & awareness raising",Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Lesbian,Access to justice & remedy,Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Lesbian,Constitutional & legislative framework,Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Lesbian,Sexual & gender-based violence,Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Lesbian,Data collection & research,Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Lesbian,Discrimination against women,Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Lesbian,Freedom of opinion and expression & access to information,Recommendations,Sexual and gender-based violence
CAT,Committee against Torture, 2022,Malawi,Lesbian,Budget & resources (for human rights implementation),Recommendations,Sexual and gender-based violence
